participation_id,student_id,activity_id,date,hours_spent,special_occasion
4215,1002,1,2024-03-22,3,True
4216,1002,1,2024-03-29,2,False
4217,1002,1,2024-04-05,2,False
4218,1002,1,2024-04-12,3,False
4219,1002,1,2024-04-19,3,False
4220,1002,1,2024-04-26,1,False
4221,1002,1,2024-05-03,3,False
4222,1002,1,2024-05-10,3,False
4223,1002,1,2024-05-17,3,False
4224,1002,1,2024-05-24,3,False
4225,1002,1,2024-05-31,3,False
4226,1313,2,2024-03-08,1,False
4227,1313,2,2024-03-15,1,False
4228,1313,2,2024-03-22,1,False
4229,1313,2,2024-03-29,3,False
4230,1313,2,2024-04-05,3,True
4231,1313,2,2024-04-12,1,False
4232,1313,2,2024-04-19,2,False
4233,1313,2,2024-04-26,2,False
4234,1313,2,2024-05-03,3,False
4235,1313,2,2024-05-10,3,False
4236,1313,2,2024-05-17,1,False
4237,1313,2,2024-05-24,2,False
4238,1313,2,2024-05-31,2,False
4239,1507,5,2024-03-08,1,False
4240,1507,5,2024-03-15,3,True
4241,1507,5,2024-03-22,3,False
4242,1507,5,2024-03-29,1,False
4243,1507,5,2024-04-05,1,False
4244,1507,5,2024-04-12,2,False
4245,1507,5,2024-04-19,3,False
4246,1507,5,2024-04-26,2,False
4247,1507,5,2024-05-03,1,False
4248,1507,5,2024-05-10,4,True
4249,1507,5,2024-05-17,2,False
4250,1507,5,2024-05-24,2,True
4251,1507,5,2024-05-31,3,True
4252,1095,6,2024-03-08,1,False
4253,1095,6,2024-03-15,2,False
4254,1095,6,2024-03-22,1,False
4255,1095,6,2024-03-29,2,False
4256,1095,6,2024-04-05,3,False
4257,1095,6,2024-04-12,1,False
4258,1095,6,2024-04-19,1,False
4259,1095,6,2024-04-26,1,False
4260,1095,6,2024-05-03,2,False
4261,1095,6,2024-05-10,2,False
4262,1095,6,2024-05-17,3,True
4263,1095,6,2024-05-24,2,False
4264,1095,6,2024-05-31,2,False
4265,1499,1,2024-03-08,2,False
4266,1499,1,2024-03-15,1,False
4267,1499,1,2024-03-22,3,False
4268,1499,1,2024-03-29,1,False
4269,1499,1,2024-04-05,3,True
4270,1499,1,2024-04-12,3,True
4271,1499,1,2024-04-19,3,False
4272,1499,1,2024-04-26,2,False
4273,1499,1,2024-05-03,3,False
4274,1499,1,2024-05-10,3,False
4275,1499,1,2024-05-17,1,False
4276,1499,1,2024-05-24,4,True
4277,1499,1,2024-05-31,2,False
4278,1326,5,2024-03-08,3,False
4279,1326,5,2024-03-15,2,False
4280,1326,5,2024-03-22,1,False
4281,1326,5,2024-03-29,2,False
4282,1326,5,2024-04-05,3,False
4283,1326,5,2024-04-12,2,False
4284,1326,5,2024-04-19,2,False
4285,1326,5,2024-04-26,2,True
4286,1326,5,2024-05-03,3,False
4287,1326,5,2024-05-10,2,True
4288,1326,5,2024-05-17,2,False
4289,1326,5,2024-05-24,5,True
4290,1326,5,2024-05-31,1,False
4291,1129,3,2024-03-08,3,False
4292,1129,3,2024-03-15,2,False
4293,1129,3,2024-03-22,2,False
4294,1129,3,2024-03-29,3,False
4295,1129,3,2024-04-05,1,False
4296,1129,3,2024-04-12,2,False
4297,1129,3,2024-04-19,2,True
4298,1129,3,2024-04-26,3,True
4299,1129,3,2024-05-03,3,True
4300,1129,3,2024-05-10,1,False
4301,1129,3,2024-05-17,3,True
4302,1129,3,2024-05-24,1,False
4303,1129,3,2024-05-31,3,False
4304,1299,5,2024-03-08,2,False
4305,1299,5,2024-03-15,3,False
4306,1299,5,2024-03-22,3,False
4307,1299,5,2024-03-29,2,False
4308,1299,5,2024-04-05,1,False
4309,1299,5,2024-04-12,2,False
4310,1299,5,2024-04-19,2,False
4311,1299,5,2024-04-26,1,False
4312,1299,5,2024-05-03,2,False
4313,1299,5,2024-05-10,3,False
4314,1299,5,2024-05-17,2,False
4315,1299,5,2024-05-24,2,False
4316,1299,5,2024-05-31,3,False
4317,1454,3,2024-03-08,3,False
4318,1454,3,2024-03-15,1,False
4319,1454,3,2024-03-22,2,False
4320,1454,3,2024-03-29,1,False
4321,1454,3,2024-04-05,3,False
4322,1454,3,2024-04-12,1,False
4323,1454,3,2024-04-19,1,False
4324,1454,3,2024-04-26,3,False
4325,1454,3,2024-05-03,1,False
4326,1454,3,2024-05-10,3,False
4327,1454,3,2024-05-17,1,False
4328,1454,3,2024-05-24,2,False
4329,1454,3,2024-05-31,1,False
4330,1527,2,2024-03-08,1,False
4331,1527,2,2024-03-15,2,False
4332,1527,2,2024-03-22,2,False
4333,1527,2,2024-03-29,2,False
4334,1527,2,2024-04-05,2,False
4335,1527,2,2024-04-12,1,False
4336,1527,2,2024-04-19,2,False
4337,1527,2,2024-04-26,3,False
4338,1527,2,2024-05-03,3,False
4339,1527,2,2024-05-10,2,False
4340,1527,2,2024-05-17,1,False
4341,1527,2,2024-05-24,2,False
4342,1527,2,2024-05-31,1,False
4343,1200,4,2024-03-08,2,False
4344,1200,4,2024-03-15,2,False
4345,1200,4,2024-03-22,3,False
4346,1200,4,2024-03-29,3,False
4347,1200,4,2024-04-05,2,False
4348,1200,4,2024-04-12,3,False
4349,1200,4,2024-04-19,1,False
4350,1200,4,2024-04-26,2,False
4351,1200,4,2024-05-03,1,False
4352,1200,4,2024-05-10,3,False
4353,1200,4,2024-05-17,3,False
4354,1200,4,2024-05-24,3,True
4355,1200,4,2024-05-31,1,False
4356,1052,6,2024-03-08,2,False
4357,1052,6,2024-03-15,1,False
4358,1052,6,2024-03-22,5,True
4359,1052,6,2024-03-29,1,False
4360,1052,6,2024-04-05,3,False
4361,1052,6,2024-04-12,1,False
4362,1052,6,2024-04-19,2,False
4363,1052,6,2024-04-26,2,False
4364,1052,6,2024-05-03,1,False
4365,1052,6,2024-05-10,3,False
4366,1052,6,2024-05-17,1,False
4367,1052,6,2024-05-24,3,False
4368,1052,6,2024-05-31,3,False
4369,1045,3,2024-03-08,3,True
4370,1045,3,2024-03-15,2,False
4371,1045,3,2024-03-22,1,False
4372,1045,3,2024-03-29,1,False
4373,1045,3,2024-04-05,3,False
4374,1045,3,2024-04-12,2,False
4375,1045,3,2024-04-19,3,False
4376,1045,3,2024-04-26,2,False
4377,1045,3,2024-05-03,3,False
4378,1045,3,2024-05-10,3,False
4379,1045,3,2024-05-17,3,False
4380,1045,3,2024-05-24,1,False
4381,1045,3,2024-05-31,3,False
4382,1564,3,2024-03-08,3,False
4383,1564,3,2024-03-15,3,False
4384,1564,3,2024-03-22,2,False
4385,1564,3,2024-03-29,4,True
4386,1564,3,2024-04-05,2,False
4387,1564,3,2024-04-12,3,False
4388,1564,3,2024-04-19,1,False
4389,1564,3,2024-04-26,2,False
4390,1564,3,2024-05-03,3,False
4391,1564,3,2024-05-10,3,False
4392,1564,3,2024-05-17,2,False
4393,1564,3,2024-05-24,2,False
4394,1564,3,2024-05-31,3,False
4395,1090,2,2024-03-08,3,False
4396,1090,2,2024-03-15,3,False
4397,1090,2,2024-03-22,2,False
4398,1090,2,2024-03-29,1,False
4399,1090,2,2024-04-05,1,False
4400,1090,2,2024-04-12,1,False
4401,1090,2,2024-04-19,1,False
4402,1090,2,2024-04-26,2,False
4403,1090,2,2024-05-03,1,False
4404,1090,2,2024-05-10,2,False
4405,1090,2,2024-05-17,3,False
4406,1090,2,2024-05-24,3,False
4407,1090,2,2024-05-31,1,False
4408,1572,6,2024-03-08,2,False
4409,1572,6,2024-03-15,1,False
4410,1572,6,2024-03-22,1,False
4411,1572,6,2024-03-29,1,False
4412,1572,6,2024-04-05,1,False
4413,1572,6,2024-04-12,3,False
4414,1572,6,2024-04-19,2,False
4415,1572,6,2024-04-26,2,False
4416,1572,6,2024-05-03,1,False
4417,1572,6,2024-05-10,2,False
4418,1572,6,2024-05-17,1,False
4419,1572,6,2024-05-24,1,False
4420,1572,6,2024-05-31,2,False
4421,1530,5,2024-03-08,3,False
4422,1530,5,2024-03-15,2,False
4423,1530,5,2024-03-22,3,False
4424,1530,5,2024-03-29,1,False
4425,1530,5,2024-04-05,2,False
4426,1530,5,2024-04-12,4,True
4427,1530,5,2024-04-19,3,False
4428,1530,5,2024-04-26,3,False
4429,1530,5,2024-05-03,1,False
4430,1530,5,2024-05-10,1,False
4431,1530,5,2024-05-17,1,False
4432,1530,5,2024-05-24,3,False
4433,1530,5,2024-05-31,2,False
4434,1570,5,2024-03-08,1,False
4435,1570,5,2024-03-15,2,False
4436,1570,5,2024-03-22,3,False
4437,1570,5,2024-03-29,1,False
4438,1570,5,2024-04-05,3,True
4439,1570,5,2024-04-12,1,False
4440,1570,5,2024-04-19,1,False
4441,1570,5,2024-04-26,2,False
4442,1570,5,2024-05-03,2,True
4443,1570,5,2024-05-10,2,False
4444,1570,5,2024-05-17,2,False
4445,1570,5,2024-05-24,2,False
4446,1570,5,2024-05-31,3,False
4447,1159,6,2024-03-08,2,True
4448,1159,6,2024-03-15,1,False
4449,1159,6,2024-03-22,1,False
4450,1159,6,2024-03-29,1,False
4451,1159,6,2024-04-05,3,False
4452,1159,6,2024-04-12,2,False
4453,1159,6,2024-04-19,2,False
4454,1159,6,2024-04-26,5,True
4455,1159,6,2024-05-03,1,False
4456,1159,6,2024-05-10,3,False
4457,1159,6,2024-05-17,3,False
4458,1159,6,2024-05-24,2,False
4459,1159,6,2024-05-31,2,False
4460,1503,3,2024-03-08,3,False
4461,1503,3,2024-03-15,3,False
4462,1503,3,2024-03-22,1,False
4463,1503,3,2024-03-29,3,False
4464,1503,3,2024-04-05,3,False
4465,1503,3,2024-04-12,3,False
4466,1503,3,2024-04-19,2,False
4467,1503,3,2024-04-26,2,False
4468,1503,3,2024-05-03,3,False
4469,1503,3,2024-05-10,3,False
4470,1503,3,2024-05-17,1,False
4471,1503,3,2024-05-24,1,False
4472,1503,3,2024-05-31,1,False
4473,1027,5,2024-03-08,3,True
4474,1027,5,2024-03-15,1,False
4475,1027,5,2024-03-22,3,False
4476,1027,5,2024-03-29,2,False
4477,1027,5,2024-04-05,3,False
4478,1027,5,2024-04-12,2,False
4479,1027,5,2024-04-19,5,True
4480,1027,5,2024-04-26,2,False
4481,1027,5,2024-05-03,3,False
4482,1027,5,2024-05-10,2,False
4483,1027,5,2024-05-17,2,False
4484,1027,5,2024-05-24,2,False
4485,1027,5,2024-05-31,1,False
4486,1212,5,2024-03-08,2,False
4487,1212,5,2024-03-15,2,False
4488,1212,5,2024-03-22,2,False
4489,1212,5,2024-03-29,3,False
4490,1212,5,2024-04-05,1,False
4491,1212,5,2024-04-12,1,False
4492,1212,5,2024-04-19,1,False
4493,1212,5,2024-04-26,1,False
4494,1212,5,2024-05-03,2,False
4495,1212,5,2024-05-10,3,False
4496,1212,5,2024-05-17,2,False
4497,1212,5,2024-05-24,3,False
4498,1212,5,2024-05-31,4,True
4499,1044,6,2024-03-08,3,True
4500,1044,6,2024-03-15,1,False
4501,1044,6,2024-03-22,2,False
4502,1044,6,2024-03-29,3,False
4503,1044,6,2024-04-05,3,False
4504,1044,6,2024-04-12,1,False
4505,1044,6,2024-04-19,3,False
4506,1044,6,2024-04-26,3,False
4507,1044,6,2024-05-03,3,False
4508,1044,6,2024-05-10,3,False
4509,1044,6,2024-05-17,2,True
4510,1044,6,2024-05-24,2,False
4511,1044,6,2024-05-31,4,True
4512,1544,6,2024-03-08,1,False
4513,1544,6,2024-03-15,1,False
4514,1544,6,2024-03-22,1,False
4515,1544,6,2024-03-29,5,True
4516,1544,6,2024-04-05,2,False
4517,1544,6,2024-04-12,4,True
4518,1544,6,2024-04-19,1,False
4519,1544,6,2024-04-26,1,False
4520,1544,6,2024-05-03,2,False
4521,1544,6,2024-05-10,2,False
4522,1544,6,2024-05-17,1,False
4523,1544,6,2024-05-24,3,False
4524,1544,6,2024-05-31,2,False
4525,1237,4,2024-03-08,2,False
4526,1237,4,2024-03-15,1,False
4527,1237,4,2024-03-22,3,False
4528,1237,4,2024-03-29,2,False
4529,1237,4,2024-04-05,3,True
4530,1237,4,2024-04-12,2,False
4531,1237,4,2024-04-19,3,False
4532,1237,4,2024-04-26,3,False
4533,1237,4,2024-05-03,1,False
4534,1237,4,2024-05-10,1,False
4535,1237,4,2024-05-17,1,False
4536,1237,4,2024-05-24,3,False
4537,1237,4,2024-05-31,3,False
4538,1448,5,2024-03-08,4,True
4539,1448,5,2024-03-15,1,False
4540,1448,5,2024-03-22,2,False
4541,1448,5,2024-03-29,2,False
4542,1448,5,2024-04-05,3,False
4543,1448,5,2024-04-12,2,False
4544,1448,5,2024-04-19,2,False
4545,1448,5,2024-04-26,3,True
4546,1448,5,2024-05-03,2,False
4547,1448,5,2024-05-10,3,False
4548,1448,5,2024-05-17,3,False
4549,1448,5,2024-05-24,2,True
4550,1448,5,2024-05-31,3,False
4551,1559,4,2024-03-08,4,True
4552,1559,4,2024-03-15,3,False
4553,1559,4,2024-03-22,3,False
4554,1559,4,2024-03-29,1,False
4555,1559,4,2024-04-05,2,False
4556,1559,4,2024-04-12,2,False
4557,1559,4,2024-04-19,2,False
4558,1559,4,2024-04-26,1,False
4559,1559,4,2024-05-03,2,False
4560,1559,4,2024-05-10,3,False
4561,1559,4,2024-05-17,1,False
4562,1559,4,2024-05-24,3,False
4563,1559,4,2024-05-31,3,False
4564,1094,1,2024-03-08,2,False
4565,1094,1,2024-03-15,2,False
4566,1094,1,2024-03-22,1,False
4567,1094,1,2024-03-29,2,False
4568,1094,1,2024-04-05,3,False
4569,1094,1,2024-04-12,1,False
4570,1094,1,2024-04-19,2,True
4571,1094,1,2024-04-26,4,True
4572,1094,1,2024-05-03,3,False
4573,1094,1,2024-05-10,2,False
4574,1094,1,2024-05-17,2,False
4575,1094,1,2024-05-24,1,False
4576,1094,1,2024-05-31,2,False
4577,1532,1,2024-03-08,3,False
4578,1532,1,2024-03-15,3,False
4579,1532,1,2024-03-22,5,True
4580,1532,1,2024-03-29,3,False
4581,1532,1,2024-04-05,2,False
4582,1532,1,2024-04-12,3,True
4583,1532,1,2024-04-19,2,False
4584,1532,1,2024-04-26,3,False
4585,1532,1,2024-05-03,1,False
4586,1532,1,2024-05-10,2,True
4587,1532,1,2024-05-17,3,False
4588,1532,1,2024-05-24,3,False
4589,1532,1,2024-05-31,3,False
4590,1344,5,2024-03-08,4,True
4591,1344,5,2024-03-15,2,False
4592,1344,5,2024-03-22,3,False
4593,1344,5,2024-03-29,2,False
4594,1344,5,2024-04-05,1,False
4595,1344,5,2024-04-12,5,True
4596,1344,5,2024-04-19,3,False
4597,1344,5,2024-04-26,3,False
4598,1344,5,2024-05-03,2,False
4599,1344,5,2024-05-10,3,False
4600,1344,5,2024-05-17,2,False
4601,1344,5,2024-05-24,3,False
4602,1344,5,2024-05-31,5,True
4603,1435,4,2024-03-08,2,False
4604,1435,4,2024-03-15,1,False
4605,1435,4,2024-03-22,2,False
4606,1435,4,2024-03-29,1,False
4607,1435,4,2024-04-05,3,False
4608,1435,4,2024-04-12,1,False
4609,1435,4,2024-04-19,1,False
4610,1435,4,2024-04-26,2,False
4611,1435,4,2024-05-03,1,False
4612,1435,4,2024-05-10,2,False
4613,1435,4,2024-05-17,3,False
4614,1435,4,2024-05-24,1,False
4615,1435,4,2024-05-31,1,False
4616,1236,3,2024-03-08,1,False
4617,1236,3,2024-03-15,3,False
4618,1236,3,2024-03-22,1,False
4619,1236,3,2024-03-29,1,False
4620,1236,3,2024-04-05,1,False
4621,1236,3,2024-04-12,2,False
4622,1236,3,2024-04-19,1,False
4623,1236,3,2024-04-26,1,False
4624,1236,3,2024-05-03,3,False
4625,1236,3,2024-05-10,3,False
4626,1236,3,2024-05-17,3,False
4627,1236,3,2024-05-24,2,False
4628,1236,3,2024-05-31,3,True
4629,1040,2,2024-03-08,2,False
4630,1040,2,2024-03-15,2,False
4631,1040,2,2024-03-22,1,False
4632,1040,2,2024-03-29,2,False
4633,1040,2,2024-04-05,1,False
4634,1040,2,2024-04-12,3,False
4635,1040,2,2024-04-19,4,True
4636,1040,2,2024-04-26,3,False
4637,1040,2,2024-05-03,3,False
4638,1040,2,2024-05-10,1,False
4639,1040,2,2024-05-17,1,False
4640,1040,2,2024-05-24,3,False
4641,1040,2,2024-05-31,1,False
4642,1127,4,2024-03-08,2,False
4643,1127,4,2024-03-15,2,True
4644,1127,4,2024-03-22,2,False
4645,1127,4,2024-03-29,3,True
4646,1127,4,2024-04-05,1,False
4647,1127,4,2024-04-12,3,False
4648,1127,4,2024-04-19,2,False
4649,1127,4,2024-04-26,2,False
4650,1127,4,2024-05-03,3,False
4651,1127,4,2024-05-10,1,False
4652,1127,4,2024-05-17,1,False
4653,1127,4,2024-05-24,1,False
4654,1127,4,2024-05-31,1,False
4655,1416,6,2024-03-08,2,False
4656,1416,6,2024-03-15,3,False
4657,1416,6,2024-03-22,1,False
4658,1416,6,2024-03-29,1,False
4659,1416,6,2024-04-05,3,False
4660,1416,6,2024-04-12,2,False
4661,1416,6,2024-04-19,3,False
4662,1416,6,2024-04-26,3,False
4663,1416,6,2024-05-03,1,False
4664,1416,6,2024-05-10,1,False
4665,1416,6,2024-05-17,3,False
4666,1416,6,2024-05-24,1,False
4667,1416,6,2024-05-31,1,False
4668,1181,5,2024-03-08,3,False
4669,1181,5,2024-03-15,2,False
4670,1181,5,2024-03-22,2,False
4671,1181,5,2024-03-29,1,False
4672,1181,5,2024-04-05,2,False
4673,1181,5,2024-04-12,1,False
4674,1181,5,2024-04-19,3,False
4675,1181,5,2024-04-26,1,False
4676,1181,5,2024-05-03,1,False
4677,1181,5,2024-05-10,3,False
4678,1181,5,2024-05-17,2,False
4679,1181,5,2024-05-24,1,False
4680,1181,5,2024-05-31,2,False
4681,1477,4,2024-03-08,3,False
4682,1477,4,2024-03-15,1,False
4683,1477,4,2024-03-22,1,False
4684,1477,4,2024-03-29,1,False
4685,1477,4,2024-04-05,2,False
4686,1477,4,2024-04-12,1,False
4687,1477,4,2024-04-19,2,True
4688,1477,4,2024-04-26,1,False
4689,1477,4,2024-05-03,2,False
4690,1477,4,2024-05-10,1,False
4691,1477,4,2024-05-17,2,False
4692,1477,4,2024-05-24,3,False
4693,1477,4,2024-05-31,3,False
4694,1303,5,2024-03-08,2,False
4695,1303,5,2024-03-15,1,False
4696,1303,5,2024-03-22,1,False
4697,1303,5,2024-03-29,2,False
4698,1303,5,2024-04-05,1,False
4699,1303,5,2024-04-12,1,False
4700,1303,5,2024-04-19,2,False
4701,1303,5,2024-04-26,2,False
4702,1303,5,2024-05-03,3,False
4703,1303,5,2024-05-10,2,False
4704,1303,5,2024-05-17,5,True
4705,1303,5,2024-05-24,1,False
4706,1303,5,2024-05-31,2,False
4707,1042,5,2024-03-08,3,True
4708,1042,5,2024-03-15,1,False
4709,1042,5,2024-03-22,3,True
4710,1042,5,2024-03-29,5,True
4711,1042,5,2024-04-05,1,False
4712,1042,5,2024-04-12,1,False
4713,1042,5,2024-04-19,3,False
4714,1042,5,2024-04-26,3,False
4715,1042,5,2024-05-03,2,False
4716,1042,5,2024-05-10,1,False
4717,1042,5,2024-05-17,1,False
4718,1042,5,2024-05-24,2,False
4719,1042,5,2024-05-31,1,False
4720,1553,5,2024-03-08,2,False
4721,1553,5,2024-03-15,3,False
4722,1553,5,2024-03-22,1,False
4723,1553,5,2024-03-29,1,False
4724,1553,5,2024-04-05,3,False
4725,1553,5,2024-04-12,2,False
4726,1553,5,2024-04-19,1,False
4727,1553,5,2024-04-26,1,False
4728,1553,5,2024-05-03,3,False
4729,1553,5,2024-05-10,1,False
4730,1553,5,2024-05-17,4,True
4731,1553,5,2024-05-24,2,True
4732,1553,5,2024-05-31,3,False
4733,1292,2,2024-03-08,3,False
4734,1292,2,2024-03-15,3,False
4735,1292,2,2024-03-22,1,False
4736,1292,2,2024-03-29,3,False
4737,1292,2,2024-04-05,2,False
4738,1292,2,2024-04-12,1,False
4739,1292,2,2024-04-19,3,False
4740,1292,2,2024-04-26,1,False
4741,1292,2,2024-05-03,3,False
4742,1292,2,2024-05-10,1,False
4743,1292,2,2024-05-17,3,False
4744,1292,2,2024-05-24,2,False
4745,1292,2,2024-05-31,3,False
4746,1008,1,2024-03-08,3,False
4747,1008,1,2024-03-15,1,False
4748,1008,1,2024-03-22,1,False
4749,1008,1,2024-03-29,1,False
4750,1008,1,2024-04-05,1,False
4751,1008,1,2024-04-12,2,False
4752,1008,1,2024-04-19,2,False
4753,1008,1,2024-04-26,2,False
4754,1008,1,2024-05-03,1,False
4755,1008,1,2024-05-10,1,False
4756,1008,1,2024-05-17,3,False
4757,1008,1,2024-05-24,2,False
4758,1008,1,2024-05-31,3,False
4759,1281,3,2024-03-08,1,False
4760,1281,3,2024-03-15,2,False
4761,1281,3,2024-03-22,3,False
4762,1281,3,2024-03-29,1,False
4763,1281,3,2024-04-05,1,False
4764,1281,3,2024-04-12,3,False
4765,1281,3,2024-04-19,3,False
4766,1281,3,2024-04-26,3,False
4767,1281,3,2024-05-03,2,False
4768,1281,3,2024-05-10,1,False
4769,1281,3,2024-05-17,2,False
4770,1281,3,2024-05-24,1,False
4771,1281,3,2024-05-31,2,False
4772,1472,1,2024-03-08,2,False
4773,1472,1,2024-03-15,1,False
4774,1472,1,2024-03-22,3,False
4775,1472,1,2024-03-29,2,False
4776,1472,1,2024-04-05,1,False
4777,1472,1,2024-04-12,1,False
4778,1472,1,2024-04-19,2,True
4779,1472,1,2024-04-26,2,False
4780,1472,1,2024-05-03,1,False
4781,1472,1,2024-05-10,1,False
4782,1472,1,2024-05-17,1,False
4783,1472,1,2024-05-24,3,False
4784,1472,1,2024-05-31,1,False
4785,1475,6,2024-03-08,3,False
4786,1475,6,2024-03-15,1,False
4787,1475,6,2024-03-22,3,False
4788,1475,6,2024-03-29,3,False
4789,1475,6,2024-04-05,5,True
4790,1475,6,2024-04-12,3,False
4791,1475,6,2024-04-19,1,False
4792,1475,6,2024-04-26,1,False
4793,1475,6,2024-05-03,1,False
4794,1475,6,2024-05-10,2,False
4795,1475,6,2024-05-17,1,False
4796,1475,6,2024-05-24,1,False
4797,1475,6,2024-05-31,2,False
4798,1466,5,2024-03-08,2,False
4799,1466,5,2024-03-15,3,False
4800,1466,5,2024-03-22,2,False
4801,1466,5,2024-03-29,2,False
4802,1466,5,2024-04-05,2,False
4803,1466,5,2024-04-12,2,False
4804,1466,5,2024-04-19,1,False
4805,1466,5,2024-04-26,2,False
4806,1466,5,2024-05-03,2,False
4807,1466,5,2024-05-10,2,False
4808,1466,5,2024-05-17,2,False
4809,1466,5,2024-05-24,3,True
4810,1466,5,2024-05-31,3,False
4811,1595,1,2024-03-08,2,False
4812,1595,1,2024-03-15,1,False
4813,1595,1,2024-03-22,2,True
4814,1595,1,2024-03-29,3,False
4815,1595,1,2024-04-05,2,True
4816,1595,1,2024-04-12,2,False
4817,1595,1,2024-04-19,2,False
4818,1595,1,2024-04-26,2,False
4819,1595,1,2024-05-03,1,False
4820,1595,1,2024-05-10,1,False
4821,1595,1,2024-05-17,3,False
4822,1595,1,2024-05-24,2,False
4823,1595,1,2024-05-31,1,False
4824,1250,1,2024-03-08,3,False
4825,1250,1,2024-03-15,3,False
4826,1250,1,2024-03-22,1,False
4827,1250,1,2024-03-29,1,False
4828,1250,1,2024-04-05,4,True
4829,1250,1,2024-04-12,1,False
4830,1250,1,2024-04-19,3,False
4831,1250,1,2024-04-26,1,False
4832,1250,1,2024-05-03,1,False
4833,1250,1,2024-05-10,1,False
4834,1250,1,2024-05-17,3,False
4835,1250,1,2024-05-24,2,False
4836,1250,1,2024-05-31,3,False
4837,1551,6,2024-03-08,2,False
4838,1551,6,2024-03-15,1,False
4839,1551,6,2024-03-22,3,False
4840,1551,6,2024-03-29,3,False
4841,1551,6,2024-04-05,4,True
4842,1551,6,2024-04-12,3,False
4843,1551,6,2024-04-19,3,False
4844,1551,6,2024-04-26,2,False
4845,1551,6,2024-05-03,1,False
4846,1551,6,2024-05-10,1,False
4847,1551,6,2024-05-17,2,False
4848,1551,6,2024-05-24,2,False
4849,1551,6,2024-05-31,3,False
4850,1115,5,2024-03-08,2,False
4851,1115,5,2024-03-15,1,False
4852,1115,5,2024-03-22,3,False
4853,1115,5,2024-03-29,1,False
4854,1115,5,2024-04-05,3,False
4855,1115,5,2024-04-12,1,False
4856,1115,5,2024-04-19,1,False
4857,1115,5,2024-04-26,2,False
4858,1115,5,2024-05-03,2,False
4859,1115,5,2024-05-10,4,True
4860,1115,5,2024-05-17,1,False
4861,1115,5,2024-05-24,1,False
4862,1115,5,2024-05-31,1,False
4863,1399,6,2024-03-08,1,False
4864,1399,6,2024-03-15,2,False
4865,1399,6,2024-03-22,1,False
4866,1399,6,2024-03-29,2,False
4867,1399,6,2024-04-05,5,True
4868,1399,6,2024-04-12,1,False
4869,1399,6,2024-04-19,1,False
4870,1399,6,2024-04-26,3,False
4871,1399,6,2024-05-03,4,True
4872,1399,6,2024-05-10,2,False
4873,1399,6,2024-05-17,1,False
4874,1399,6,2024-05-24,1,False
4875,1399,6,2024-05-31,3,False
4876,1135,1,2024-03-08,1,False
4877,1135,1,2024-03-15,2,False
4878,1135,1,2024-03-22,3,True
4879,1135,1,2024-03-29,4,True
4880,1135,1,2024-04-05,3,False
4881,1135,1,2024-04-12,3,False
4882,1135,1,2024-04-19,1,False
4883,1135,1,2024-04-26,1,False
4884,1135,1,2024-05-03,3,False
4885,1135,1,2024-05-10,3,True
4886,1135,1,2024-05-17,2,False
4887,1135,1,2024-05-24,1,False
4888,1135,1,2024-05-31,1,False
4889,1243,4,2024-03-08,2,False
4890,1243,4,2024-03-15,1,False
4891,1243,4,2024-03-22,1,False
4892,1243,4,2024-03-29,1,False
4893,1243,4,2024-04-05,1,False
4894,1243,4,2024-04-12,2,False
4895,1243,4,2024-04-19,2,False
4896,1243,4,2024-04-26,2,False
4897,1243,4,2024-05-03,3,False
4898,1243,4,2024-05-10,2,False
4899,1243,4,2024-05-17,2,False
4900,1243,4,2024-05-24,2,False
4901,1243,4,2024-05-31,1,False
4902,1440,5,2024-03-08,3,False
4903,1440,5,2024-03-15,3,False
4904,1440,5,2024-03-22,4,True
4905,1440,5,2024-03-29,1,False
4906,1440,5,2024-04-05,1,False
4907,1440,5,2024-04-12,2,False
4908,1440,5,2024-04-19,2,False
4909,1440,5,2024-04-26,2,False
4910,1440,5,2024-05-03,1,False
4911,1440,5,2024-05-10,1,False
4912,1440,5,2024-05-17,2,False
4913,1440,5,2024-05-24,3,True
4914,1440,5,2024-05-31,5,True
4915,1227,1,2024-03-08,2,False
4916,1227,1,2024-03-15,3,False
4917,1227,1,2024-03-22,1,False
4918,1227,1,2024-03-29,1,False
4919,1227,1,2024-04-05,2,False
4920,1227,1,2024-04-12,1,False
4921,1227,1,2024-04-19,1,False
4922,1227,1,2024-04-26,1,False
4923,1227,1,2024-05-03,1,False
4924,1227,1,2024-05-10,1,False
4925,1227,1,2024-05-17,1,False
4926,1227,1,2024-05-24,4,True
4927,1227,1,2024-05-31,1,False
4928,1431,6,2024-03-08,3,False
4929,1431,6,2024-03-15,3,True
4930,1431,6,2024-03-22,3,True
4931,1431,6,2024-03-29,1,False
4932,1431,6,2024-04-05,5,True
4933,1431,6,2024-04-12,2,False
4934,1431,6,2024-04-19,2,False
4935,1431,6,2024-04-26,1,False
4936,1431,6,2024-05-03,1,False
4937,1431,6,2024-05-10,1,False
4938,1431,6,2024-05-17,3,False
4939,1431,6,2024-05-24,3,False
4940,1431,6,2024-05-31,2,False
4941,1368,1,2024-03-08,4,True
4942,1368,1,2024-03-15,3,False
4943,1368,1,2024-03-22,3,False
4944,1368,1,2024-03-29,1,False
4945,1368,1,2024-04-05,1,False
4946,1368,1,2024-04-12,3,False
4947,1368,1,2024-04-19,1,False
4948,1368,1,2024-04-26,1,False
4949,1368,1,2024-05-03,1,False
